"Free/Promotiona"
"40307"
"Invoice on Disk"
"07/25/19"
2,"MAY198169D ","SYMBIOTE SPIDER-MAN #3 (OF 5) 2ND PTG LAND VAR",3.99,1.7556,3.51,1,7,"MARVEL COMICS"
1,"MAY182032F ","TANK GIRL ALL STARS #2 (OF 4) CVR B EDWARDS",3.99,2.3142,2.31,1,7,"TITAN COMICS"
1,"SEP161985F ","TANK GIRL GOLD #3 (OF 4) CVR A ROBINSON",3.99,2.3142,2.31,1,7,"TITAN COMICS"
1,"MAR180356D ","TEEN TITANS GO THEIR GREATEST HIJINKS TP",9.99,4.4955,4.50,3,7,"DC COMICS"
1,"DEC140400D ","TEEN TITANS GO TP VOL 01 PARTY PARTY",12.99,5.8455,5.85,3,7,"DC COMICS"
1,"APR160400D ","TEEN TITANS GO TP VOL 02 WELCOME TO THE PIZZA DOME",12.99,5.8455,5.85,3,7,"DC COMICS"
1,"OCT160313D ","TEEN TITANS GO TP VOL 03 MUMBO JUMBLE",12.99,5.8455,5.85,3,7,"DC COMICS"
1,"SEP170430D ","TEEN TITANS GO TP VOL 04 SMELLS LIKE TEEN SPIRIT",12.99,5.8455,5.85,3,7,"DC COMICS"
1,"AUG180654D ","TEEN TITANS GO TP VOL 05 FALLING STARS",12.99,5.8455,5.85,3,7,"DC COMICS"
1,"DEC140398D ","TINY TITANS RETURN TO THE TREEHOUSE TP",12.99,5.8455,5.85,3,7,"DC COMICS"
1,"NOV080197D ","TINY TITANS TP VOL 01 WELCOME TO THE TREEHOUSE",12.99,5.8455,5.85,3,7,"DC COMICS"
1,"FEB190268D ","UMBRELLA ACADEMY HOTEL OBLIVION #7 CVR A BA",3.99,1.7955,1.80,1,7,"DARK HORSE COMICS"
1,"FEB190269D ","UMBRELLA ACADEMY HOTEL OBLIVION #7 CVR B BA",3.99,1.7955,1.80,1,7,"DARK HORSE COMICS"
4,"JAN190388D ","WALKING DEAD #189 (MR)",3.99,1.7955,7.18,1,7,"IMAGE COMICS"
1,"NOV172080F ","WITCH PT 2 NERISSAS REVENGE GN VOL 01 (C: 0-0-1)",11.00,6.3800,6.38,3,7,"JY"
1,"NOV172081F ","WITCH PT 2 NERISSAS REVENGE GN VOL 02 (C: 0-1-0)",11.00,6.3800,6.38,3,7,"JY"
1,"NOV172082F ","WITCH PT 2 NERISSAS REVENGE GN VOL 03 (C: 0-1-0)",11.00,6.3800,6.38,3,7,"JY"
1,"NOV182200F ","WITCH PT 5 BOOK OF ELEMENTS GN VOL 01 (C: 1-1-2)",15.00,8.7000,8.70,3,7,"JY"
1,"NOV182201F ","WITCH PT 5 BOOK OF ELEMENTS GN VOL 02 (C: 1-1-2)",15.00,8.7000,8.70,3,7,"JY"
1,"SEP161146D ","X-MEN EPIC COLLECTION LONELY ARE HUNTED TP",39.99,17.5956,17.60,3,7,"MARVEL COMICS"
1,"JUL182329F ","DISNEY MANGA NIGHTMARE CHRISTMAS ZEROS JOURNEY TP VOL 01 (C:",15.99,8.7945,8.79,3,2,"TOKYOPOP"
4,"MAY111242E ","IKIGAMI ULTIMATE LIMIT GN VOL 07 (MR) (C: 1-0-1)",12.99,6.4950,25.98,3,2,"VIZ MEDIA LLC"
1,"APR190555D ","JUSTICE LEAGUE TP VOL 03 HAWKWORLD",17.99,8.0955,8.10,3,2,"DC COMICS"
1,"MAY192038F ","SERA & ROYAL STARS #1 CVR B",3.99,2.1945,2.19,1,2,"VAULT COMICS"
1,"MAY190813D ","SPIDER-MAN LIFE STORY #5 (OF 6)",4.99,2.1956,2.20,1,2,"MARVEL COMICS"
1,"MAY190926D ","STAR WARS AOR CAPTAIN PHASMA #1 MOVIE VAR",3.99,1.7556,1.76,1,2,"MARVEL COMICS"
1,"MAY190901D ","X-FORCE #10",3.99,1.7556,1.76,1,2,"MARVEL COMICS"
1,"FEB198530I ","POP MARVEL SPIDER-MAN FAR FROM HOME MOLTEN MAN VINYL FIG (C:",10.99,7.1435,7.14,10,2,""
1,"MAY191105E ","RED SONJA #6 CVR D PACE",3.99,2.1147,2.11,1,2,"DYNAMITE"
3,"MAY191324F ","SECOND COMING #1 CVR B PACE (MR)",3.99,2.3142,6.94,1,2,"AHOY COMICS"
1,"OCT108124J ","DAY EARLY DELIVERY COMPLIANCE FUND (NET)",4.00,4.0000,4.00,700,0,""
1,"MAY198191J ","ABSOLUTE CARNAGE 2019 WINDOW CLING (NET)",3.00,.0000,.00,13,3,""
1,"MAY190373D ","ACTION COMICS #1013 YOTV THE OFFER",3.99,1.7955,1.80,1,2,"DC COMICS"
1,"MAY191699F ","ADVENTURE ZONE HC GN VOL 02 MURDER ON ROCKPORT LIMITED (C: 1",26.99,14.8445,14.84,3,1,":01 FIRST SECOND"
3,"MAY190376D ","AMERICAN CARNAGE #9 (MR)",3.99,1.7955,5.39,1,1,"DC COMICS"
2,"FEB198305E ","ANGEL #3 CVR A MAIN",3.99,1.9950,3.99,1,3,"BOOM ENTERTAINMENT"
2,"FEB198899E ","ANGEL #3 CVR B PREORDER BUONCRISTIANO",3.99,1.9950,3.99,1,3,"BOOM ENTERTAINMENT"
1,"MAY191424E ","ARCHIE #706 (ARCHIE & SABRINA PT 2) CVR B ISAACS (RES)",3.99,1.9950,2.00,1,2,"ARCHIE COMIC PUBLICATIONS"
14,"MAY190746D ","AVENGERS #22",3.99,1.7556,24.58,1,1,"MARVEL COMICS"
8,"MAY190747D ","AVENGERS #22 JUNGGEUN YOON CARNAGE-IZED VAR",3.99,1.7556,14.04,1,1,"MARVEL COMICS"
2,"MAY190357D ","BATMAN CURSE OF THE WHITE KNIGHT #1 (OF 8) VAR ED",4.99,2.2455,4.49,1,2,"DC COMICS"
25,"MAY190360D ","BATMAN LAST KNIGHT ON EARTH #2 (OF 3)",5.99,2.6955,67.39,1,1,"DC COMICS"
25,"MAY190361D ","BATMAN LAST KNIGHT ON EARTH #2 (OF 3) VAR ED",5.99,2.6955,67.39,1,1,"DC COMICS"
18,"MAY190387D ","BATMAN SECRET FILES #2",4.99,2.2455,40.42,1,1,"DC COMICS"
13,"JUN190448D ","BATMAN WHO LAUGHS #7 (OF 7)",4.99,2.2455,29.19,1,1,"DC COMICS"
18,"JUN190449D ","BATMAN WHO LAUGHS #7 (OF 7) VAR ED",4.99,2.2455,40.42,1,1,"DC COMICS"
2,"MAY190055D ","BEAUTY #28 CVR A HAUN & FILARDI (MR)",3.99,1.7955,3.59,1,1,"IMAGE COMICS"
1,"MAY190056D ","BEAUTY #28 CVR B NACHLIK & FILARDI (MR)",3.99,1.7955,1.80,1,1,"IMAGE COMICS"
1,"MAR191272E ","BEN 10 ORIGINAL GN FOR SCIENCE (C: 1-1-2)",7.99,3.9950,4.00,3,1,"BOOM! STUDIOS"
3,"MAY190862D ","BLACK PANTHER #14",3.99,1.7556,5.27,1,1,"MARVEL COMICS"
4,"MAY190863D ","BLACK PANTHER #14 BROWN CARNAGE-IZED VAR",3.99,1.7556,7.02,1,1,"MARVEL COMICS"
1,"MAY191907F ","BOSTON METAPHYSICAL SOCIETY #1",3.99,2.1945,2.19,1,1,"SOURCE POINT PRESS"
4,"APR198597E ","(USE MAY198983) CANTO #1 (OF 6) 2ND PTG",3.99,1.9950,7.98,1,3,"IDW PUBLISHING"
1,"MAY190643J ","CANTO #2 (OF 6) 10 COPY INCV BEEM (NET)",.00,.0000,.00,1,3,"IDW PUBLISHING"
8,"MAY190642E ","CANTO #2 (OF 6) CVR A ZUCKER",3.99,1.9950,15.96,1,1,"IDW PUBLISHING"
10,"APR190800D ","CAPTAIN AMERICA #12",3.99,1.7556,17.56,1,1,"MARVEL COMICS"
4,"FEB198758D ","CAPTAIN AMERICA #12 GUICE CARNAGE-IZED VAR",3.99,1.7556,7.02,1,3,"MARVEL COMICS"
2,"APR190801D ","CAPTAIN AMERICA #12 TEDESCO MARVELS 25TH TRIBUTE VAR",3.99,1.7556,3.51,1,1,"MARVEL COMICS"
1,"APR190689E ","CLIVE BARKER GREAT & SECRET SHOW DLX ED TP (C: 0-1-2)",29.99,14.9950,15.00,3,1,"IDW PUBLISHING"
17,"MAY190904D ","CONAN THE BARBARIAN #8",3.99,1.7556,29.85,1,1,"MARVEL COMICS"
1,"MAY190905D ","CONAN THE BARBARIAN #8 SAIZ VAR",3.99,1.7556,1.76,1,1,"MARVEL COMICS"
8,"MAY190906D ","CONAN THE BARBARIAN #8 SIENKIEWICZ CARNAGE-IZED VAR",3.99,1.7556,14.04,1,1,"MARVEL COMICS"
3,"MAY190628E ","CROW HACK SLASH #2 CVR A SEELEY",3.99,1.9950,5.99,1,1,"IDW PUBLISHING"
3,"MAY192039F ","CULT CLASSIC RETURN TO WHISPER #1 (OF 5) (2ND PTG) (MR)",3.99,2.1945,6.58,1,1,"VAULT COMICS"
1,"MAY190967D ","DAREDEVIL BY CHIP ZDARSKY TP VOL 01 KNOW FEAR",15.99,7.0356,7.04,3,1,"MARVEL COMICS"
1,"DEC180682X ","DARK KNIGHTS METAL BATMAN & DARKSEID BABY STATUE",85.00,46.7500,46.75,10,1,""
1,"DEC182504U ","DC GALLERY METAL DAWNBREAKER PVC FIGURE (C: 1-1-0)",45.00,27.0000,27.00,10,1,""
9,"JUN190003J ","DC PREVIEWS #16 AUGUST 2019 EXTRAS (NET)",.25,.0000,.00,13,3,""
1,"MAY190047D ","DEADLY CLASS TP VOL 08 NEVER GO BACK (MR)",16.99,7.6455,7.65,3,1,"IMAGE COMICS"
1,"MAY190965D ","DEADPOOL SKOTTIE YOUNG TP VOL 02",17.99,7.9156,7.92,3,1,"MARVEL COMICS"
1,"MAR190470D ","DEAR JUSTICE LEAGUE TP",9.99,4.4955,4.50,3,1,"DC COMICS"
6,"MAR190470D ","DEAR JUSTICE LEAGUE TP",9.99,4.4955,26.97,3,5,"DC COMICS"
3,"MAY190748D ","DEATHS HEAD #1 (OF 4)",3.99,1.7556,5.27,1,1,"MARVEL COMICS"
3,"MAY190748D ","DEATHS HEAD #1 (OF 4)",3.99,.0000,.00,1,3,"MARVEL COMICS"
2,"MAY190749D ","DEATHS HEAD #1 (OF 4) MCCREA CONNECTING VAR",3.99,1.7556,3.51,1,1,"MARVEL COMICS"
1,"MAR190325V ","DISNEY FRANKENSTEIN STARRING DONALD DUCK TP (C: 1-1-2)",10.99,5.2203,5.22,3,1,"DARK HORSE COMICS"
3,"MAY190264D ","DISNEY FROZEN HERO WITHIN #2 KAWAII CREATIVE STUDIO",3.99,1.7955,5.39,1,1,"DARK HORSE COMICS"
1,"MAY190985D ","ELEKTRA TP ASSASSIN NEW PTG (MR)",19.99,8.7956,8.80,3,1,"MARVEL COMICS"
1,"JAN190845E ","ENOLA HOLMES CASE OF LEFTHANDED LADY HC (C: 0-1-2)",14.99,7.4950,7.50,3,1,"IDW PUBLISHING"
5,"APR191402F ","EXCITING COMICS #3 MAIN CVR",3.99,2.1945,10.97,1,1,"ANTARCTIC PRESS"
3,"APR191403F ","EXCITING COMICS #3 MARY MIRACLE VAR CVR",9.99,5.4945,16.48,1,1,"ANTARCTIC PRESS"
40,"MAY190866D ","FANTASTIC FOUR #12",4.99,2.1956,87.82,1,1,"MARVEL COMICS"
5,"MAY190867D ","FANTASTIC FOUR #12 ZIRCHER CARNAGE-IZED VAR",4.99,2.1956,10.98,1,1,"MARVEL COMICS"
1,"MAY190234D ","FIGHT CLUB 3 #7 CVR B MORRIS (MR)",3.99,1.7955,1.80,1,1,"DARK HORSE COMICS"
1,"MAY191260E ","FORNICATORS INC ONE SHOT",4.00,2.0000,2.00,1,1,"AARDVARK VANAHEIM"
25,"MAY190832D ","FRIENDLY NEIGHBORHOOD SPIDER-MAN #9",3.99,1.7556,43.89,1,1,"MARVEL COMICS"
5,"MAY190833D ","FRIENDLY NEIGHBORHOOD SPIDER-MAN #9 WOO DAE SHIM CARNAGE-IZE",3.99,1.7556,8.78,1,1,"MARVEL COMICS"
2,"MAY190638E ","GEARS OF WAR POP ONE-SHOT #1 CVR A PENA",4.99,2.4950,4.99,1,1,"IDW PUBLISHING"
3,"APR190613E ","GI JOE A REAL AMERICAN HERO #265 CVR A DIAZ (C: 1-0-0)",3.99,1.9950,5.99,1,1,"IDW PUBLISHING"
2,"APR190614E ","GI JOE A REAL AMERICAN HERO #265 CVR B FRAGA (C: 1-0-0)",3.99,1.9950,3.99,1,1,"IDW PUBLISHING"
2,"APR190636E ","GLOW #4 CVR A TEMPLER (C: 1-0-0)",3.99,1.9950,3.99,1,1,"IDW PUBLISHING"
1,"JAN199179I ","GODZILLA 2019 RODAN 7IN AF (C: 1-1-2)",24.99,16.2435,16.24,10,4,""
4,"MAY191325E ","GOON #5",3.99,1.9950,7.98,1,1,"ALBATROSS FUNNYBOOKS"
3,"MAY191326E ","GOON #5 STEVE RUDE CARDSTOCK VAR CVR",5.99,2.9950,8.99,1,1,"ALBATROSS FUNNYBOOKS"
2,"MAR190683E ","GOOSEBUMPS HORRORS OF THE WITCH HOUSE #3 FENOGLIO",3.99,1.9950,3.99,1,1,"IDW PUBLISHING"
18,"MAY190415D ","GREEN LANTERN ANNUAL #1",4.99,2.2455,40.42,1,1,"DC COMICS"
